game_id;boardgame;avg_rating;num_ratings;complexity;wishlisted;total_plays;amazon_price;url;description;player_id;playtime_id
146;Hansa Teutonica;7.74;16689;3.09;3645;50560;54.14;https://boardgamegeek.com/boardgame/43015/hansa-teutonica;Build networks of merchants along the roads and market towns of the Hanseatic League.;16;28
147;Vinhos: Deluxe Edition;8.07;7591;4.0;3531;17456;95.99;https://boardgamegeek.com/boardgame/175640/vinhos-deluxe-edition;The strategic craft of fine winemaking.;8;17
148;Rising Sun;7.759;22605;3.3;7745;36776;82.99;https://boardgamegeek.com/boardgame/205896/rising-sun;Lead your clan to victory through negotiation, combat, monsters and favors from Kami.;41;8
149;ISS Vanguard;8.438;6219;3.67;5097;37755;159.0;https://boardgamegeek.com/boardgame/325494/iss-vanguard;Crew the first interstellar ship in space, exploring and discovering new worlds.;7;8
150;The 7th Continent;7.752;22939;2.9;11093;73863;NULL;https://boardgamegeek.com/boardgame/180263/the-7th-continent;Journey through a vibrant but deadly land to uncover the key to lifting your curse.;3;49
151;Yokohama;7.798;13094;3.28;3777;45548;NULL;https://boardgamegeek.com/boardgame/196340/yokohama;Claim your fame as the dominant merchant in Yokohama during the Meiji period.;1;23
152;Forbidden Stars;7.979;9746;3.84;4198;17004;NULL;https://boardgamegeek.com/boardgame/175155/forbidden-stars;Assemble your armies, devise your strategy, and wage war across the Herakon Cluster.;1;11
153;Iberia;7.878;11459;2.6;3719;30353;53.01;https://boardgamegeek.com/boardgame/198928/iberia;Travel from Barcelona to Lisboa to cure malaria, typhus, yellow fever, and cholera.;42;37
154;Clank! In! Space!: A Deck-Building Adventure;7.769;15557;2.58;3642;47035;93.94;https://boardgamegeek.com/boardgame/233371/clank-in-space-a-deck-building-adventure;Tiptoe your way through Lord Eradikus' spaceship to nab artifacts and an escape pod.;10;28
155;Just One;7.599;32382;1.03;5678;233090;NULL;https://boardgamegeek.com/boardgame/254640/just-one;Give one-word clues so someone can guess one word, but duplicate clues are discarded.;43;40
156;Codenames;7.532;99421;1.26;7596;632713;19.94;https://boardgamegeek.com/boardgame/178900/codenames;Give your team clever one-word clues to help them spot their agents in the field.;44;50
157;Nucleum;8.126;7010;4.18;3875;23748;NULL;https://boardgamegeek.com/boardgame/396790/nucleum;Become the leader of the industrial revolution in an alternate timeline.;3;10
158;Endeavor: Deep Sea;8.224;5956;2.9;4732;26190;NULL;https://boardgamegeek.com/boardgame/367966/endeavor-deep-sea;Lead your research institute to explore ocean depths and publish your findings!;19;1
159;Champions of Midgard;7.71;18357;2.62;5310;44863;49.99;https://boardgamegeek.com/boardgame/172287/champions-of-midgard;Gain glory by defending a Viking harbor town against trolls, draugr and other beasts.;28;19
160;Rajas of the Ganges;7.725;15382;2.9;3934;63142;44.75;https://boardgamegeek.com/boardgame/220877/rajas-of-the-ganges;Manage your dice to build profitable markets and grand monuments in historic India.;10;51
161;Hadrian's Wall;7.903;9728;3.17;4577;64937;49.61;https://boardgamegeek.com/boardgame/304783/hadrians-wall;Compete as one of six Roman Generals in charge of a milecastle along Hadrian's Wall.;45;29
162;Tyrants of the Underdark;7.913;10213;2.54;3415;33149;44.5;https://boardgamegeek.com/boardgame/189932/tyrants-of-the-underdark;Lead a Drow house and build the best deck to establish supremacy over the Underdark.;1;2
163;PARKS;7.636;29100;2.12;10504;103516;NULL;https://boardgamegeek.com/boardgame/266524/parks;Hike through National Parks tiles, collecting memories and admiring gorgeous scenery.;17;29
164;Roll for the Galaxy;7.574;32983;2.78;8048;192506;47.92;https://boardgamegeek.com/boardgame/132531/roll-for-the-galaxy;Utilize your dice populace to develop technologies, settle worlds, and ship goods.;14;37
165;Pandemic;7.522;131615;2.4;11321;441709;42.89;https://boardgamegeek.com/boardgame/30549/pandemic;Your team of experts must prevent the world from succumbing to a viral pandemic.;21;37
166;Targi;7.596;25595;2.34;6160;88847;19.75;https://boardgamegeek.com/boardgame/118048/targi;Outwit your rival by selecting where to place nomad workers on a dynamic desert grid.;46;2
167;Magic: The Gathering;7.59;41819;3.28;865;765247;74.97;https://boardgamegeek.com/boardgame/463/magic-the-gathering;Cast spells and summon fantasy monsters in the original collectible card game.;38;21
168;Star Realms;7.555;46891;1.92;4965;468764;17.47;https://boardgamegeek.com/boardgame/147020/star-realms;Compete head-to-head to create the most powerful deck of spaceships and bases.;46;21
169;Too Many Bones: Undertow;8.668;3773;4.04;1421;8904;99.95;https://boardgamegeek.com/boardgame/235802/too-many-bones-undertow;Songstress Stanza & stealthy Duster board a raft & chuck gobs of dice on the Sibron.;47;30
170;Forest Shuffle;7.73;15860;2.2;5867;189860;29.99;https://boardgamegeek.com/boardgame/391163/forest-shuffle;Gather the most valuable trees and attract species to them.;18;52
171;Cartographers;7.569;33894;1.87;6309;266395;24.95;https://boardgamegeek.com/boardgame/263918/cartographers;Explore lands on behalf of the queen and draw the most proficient maps to earn favor.;48;20
172;Alchemists;7.639;23869;3.92;5823;49035;59.99;https://boardgamegeek.com/boardgame/161970/alchemists;Showcase your alchemical know-how by publishing theories in this app-driven game.;10;5
173;Res Arcana;7.625;24524;2.65;6254;150864;44.99;https://boardgamegeek.com/boardgame/262712/res-arcana;Rival mages create artifacts, vying for places of power and ancient monuments.;10;29
174;Ticket to Ride: Europe;7.527;82049;1.92;7107;273518;47.99;https://boardgamegeek.com/boardgame/14996/ticket-to-ride-europe;Build train routes across Europe in this sequel to the hit family board game.;42;29
175;Planet Unknown;7.78;12251;2.25;5449;81894;55.28;https://boardgamegeek.com/boardgame/258779/planet-unknown;Develop and colonize your planet with oddly shaped tiles served on a rotating tray.;20;45
176;Watergate;7.739;13386;2.27;4798;39889;29.95;https://boardgamegeek.com/boardgame/274364/watergate;Will Nixon triumph in his tug of war with the Press or will the truth be exposed?;46;29
177;Undaunted: Normandy;7.779;13381;2.26;4633;53996;33.6;https://boardgamegeek.com/boardgame/268864/undaunted-normandy;Command your rifle platoon to victory in this WWII multi-scenario deck builder.;29;34
178;It's a Wonderful World;7.641;21764;2.32;6119;216694;49.99;https://boardgamegeek.com/boardgame/271324/its-a-wonderful-world;Draft yourself the ‘perfect’ dystopia, complete projects and churn out resources.;12;37
179;The Isle of Cats;7.642;24026;2.36;7471;116983;45.33;https://boardgamegeek.com/boardgame/281259/the-isle-of-cats;Rescue as many cats as you can before Lord Vesh comes to destroy their home.;49;19
180;The Lord of the Rings: The Card Game;7.661;24770;3.22;3879;285809;59.99;https://boardgamegeek.com/boardgame/77423/the-lord-of-the-rings-the-card-game;Guide your fellowship as it embarks on unique adventures in Tolkien's Middle-earth!;32;29
181;Stone Age;7.516;54761;2.46;10759;233640;54.99;https://boardgamegeek.com/boardgame/34635/stone-age;Prehistoric tribes struggle to survive and adapt. Which one will rise to the top?;28;19
182;Dominion (Second Edition);7.827;11816;2.18;2230;79627;39.56;https://boardgamegeek.com/boardgame/209418/dominion-second-edition;Acquire cards to grow your kingdom's influence in this classic deck-building game.;1;16
183;War Chest;7.828;11639;2.31;4135;69601;48.44;https://boardgamegeek.com/boardgame/249259/war-chest;Recruit, bolster and maneuver your way to controlling the hex-grid battlefield.;1;16
184;Praga Caput Regni;7.858;9907;3.73;3000;41053;27.47;https://boardgamegeek.com/boardgame/308765/praga-caput-regni;Wealthy citizens of medieval Prague organize building projects to gain king's favor.;3;53
185;Terraforming Mars: Ares Expedition;7.645;19857;2.92;3459;86492;48.09;https://boardgamegeek.com/boardgame/328871/terraforming-mars-ares-expedition;Return to Mars and terraform it once again, this time using only cards.;3;34
186;Kemet;7.634;19791;3.0;6459;31512;NULL;https://boardgamegeek.com/boardgame/127023/kemet;Play as warring Egyptian Gods and build the most powerful army to dominate Egypt.;14;8
187;Istanbul;7.539;32909;2.58;6232;109914;69.99;https://boardgamegeek.com/boardgame/148949/istanbul;Send your assistants through the shops of Istanbul as you race to acquire rubies.;18;52
188;Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases;7.614;22318;2.66;8199;42090;58.88;https://boardgamegeek.com/boardgame/2511/sherlock-holmes-consulting-detective-the-thames-mu;The game is afoot as you and your irregular friends search Victorian London for clues;50;1
189;Unmatched: Cobble & Fog;7.94;8943;1.97;2298;21711;49.99;https://boardgamegeek.com/boardgame/294484/unmatched-cobble-and-fog;Heroes from Victorian-era literature join a skirmish to the death.;51;54
190;Endeavor: Age of Sail;7.859;10048;2.84;2827;24009;NULL;https://boardgamegeek.com/boardgame/233398/endeavor-age-of-sail;Spread your glory over the vast, as of yet unexplored world in this updated classic.;14;19
191;Glen More II: Chronicles;7.875;9059;3.01;3552;27234;NULL;https://boardgamegeek.com/boardgame/265188/glen-more-ii-chronicles;Expand your Scottish clan by trading livestock, making whisky and gaining landmarks.;10;8
192;Xia: Legends of a Drift System;7.859;10738;3.19;5276;25466;NULL;https://boardgamegeek.com/boardgame/82222/xia-legends-of-a-drift-system;Pilot your ship to stardom in a massive sci-fi sandbox.;24;30
193;Legendary Encounters: An Alien Deck Building Game;7.754;13521;2.7;4516;53443;NULL;https://boardgamegeek.com/boardgame/146652/legendary-encounters-an-alien-deck-building-game;In space, no one can hear you build a deck of marine & weapon cards to fight aliens.;52;29
194;Viscounts of the West Kingdom;7.808;10895;3.46;3188;38957;34.97;https://boardgamegeek.com/boardgame/296151/viscounts-of-the-west-kingdom;Travel the Kingdom seeking upgrades in an attempt to bring poverty or prosperity.;8;19
195;Marco Polo II: In the Service of the Khan;7.931;8007;3.37;2401;28563;NULL;https://boardgamegeek.com/boardgame/283948/marco-polo-ii-in-the-service-of-the-khan;Travel to cities along the silk road, trading silk, spice, gold & jade along the way.;10;1
196;Star Wars: X-Wing Miniatures Game;7.626;25354;2.5;2259;105223;59.99;https://boardgamegeek.com/boardgame/103885/star-wars-x-wing-miniatures-game;Pilot your ships in tight arcs to take out the enemy! The universe can be yours.;29;20
197;That's Pretty Clever!;7.559;26634;1.86;3268;346543;19.99;https://boardgamegeek.com/boardgame/244522/thats-pretty-clever;Draft dice to mark numbers on your scoresheet, comboing bonuses to power your points.;49;16
198;Radlands;7.774;12958;2.26;4867;52901;24.95;https://boardgamegeek.com/boardgame/329082/radlands;Post-apocalyptic bands of punks fight to destroy the rival tribe's camps.;29;54
199;Jaipur;7.483;55706;1.46;8352;286135;26.99;https://boardgamegeek.com/boardgame/54043/jaipur;Trade and sell goods to become the most wealthy merchant in this short game for two.;13;16
200;Welcome To...;7.514;33479;1.84;5528;305004;43.49;https://boardgamegeek.com/boardgame/233867/welcome-to;Design the most appealing 1950s neighborhood, with fences, parks, and swimming pools.;48;55
201;Earth;7.635;19070;2.9;6360;100395;39.95;https://boardgamegeek.com/boardgame/350184/earth;Strategically grow your ecosystem card engine with unique flora, fauna, and terrains.;23;28
202;Star Wars: Outer Rim;7.74;14222;2.58;4604;37871;80.0;https://boardgamegeek.com/boardgame/271896/star-wars-outer-rim;Star Wars characters race across the galaxy trying to achieve the most fame!;3;11
203;Welcome to the Moon;7.889;8461;2.45;3665;81134;44.99;https://boardgamegeek.com/boardgame/339789/welcome-to-the-moon;Escape from Earth and plan the humankind journey to the moon to save humanity.;20;56
204;Great Western Trail: Argentina;8.248;4892;3.91;1529;14315;59.99;https://boardgamegeek.com/boardgame/364011/great-western-trail-argentina;Travel the beautiful plains of the Pampas with your cattle.;8;13
205;Dune;7.924;10081;3.98;5116;13367;NULL;https://boardgamegeek.com/boardgame/283355/dune;Wildly different factions vie for control of Arrakis through alliance and treachery.;11;11
206;This War of Mine: The Board Game;7.766;14108;3.33;6621;28377;65.88;https://boardgamegeek.com/boardgame/188920/this-war-of-mine-the-board-game;Civilians trapped in a war-torn city must make difficult decisions to survive.;53;33
207;Chaos in the Old World;7.659;15989;3.2;4343;28829;NULL;https://boardgamegeek.com/boardgame/43111/chaos-in-the-old-world;Rival chaos gods send forth their minions to spread corruption and destruction.;54;1
208;War of the Ring;7.779;10890;3.85;2282;14544;96.81;https://boardgamegeek.com/boardgame/9609/war-of-the-ring;Rings, Fellowship, diplomacy and war in the Third Age of Middle Earth.;10;5
209;Meadow;7.711;12730;2.25;4926;53238;43.99;https://boardgamegeek.com/boardgame/314491/meadow;Start your journey into nature and collect cards to become a true nature observer.;19;19
210;7 Wonders (Second Edition);7.831;10370;2.3;2013;48366;46.05;https://boardgamegeek.com/boardgame/316377/7-wonders-second-edition;Draft cards to develop your ancient civilization and build its Wonder of the World.;55;16
211;Memoir '44;7.532;31211;2.27;6651;179373;NULL;https://boardgamegeek.com/boardgame/10630/memoir-44;Revisit the battles of D-Day and control the forces of the Allies and the Axis!;56;29
212;The Red Cathedral;7.674;14471;2.82;3063;50510;33.87;https://boardgamegeek.com/boardgame/227224/the-red-cathedral;Lead a construction team to build Saint Basil's Cathedral under the Tsar's reign.;19;39
213;Descent: Journeys in the Dark (Second Edition);7.608;25779;3.21;6545;74827;189.99;https://boardgamegeek.com/boardgame/104162/descent-journeys-in-the-dark-second-edition;Fight the Overlord and level up your heroes in this fantasy dungeon campaign.;12;5
214;Sagrada;7.471;45379;1.92;9482;295789;35.75;https://boardgamegeek.com/boardgame/199561/sagrada;Craft the best stained-glass windows by carefully placing colorful transparent dice.;3;20
215;Modern Art;7.517;24344;2.28;6045;57511;31.95;https://boardgamegeek.com/boardgame/118/modern-art;Four types of auctions challenge players in this classic game of art speculation.;57;37
216;Sekigahara: The Unification of Japan;7.995;6430;2.8;3508;13083;66.49;https://boardgamegeek.com/boardgame/25021/sekigahara-the-unification-of-japan;Defend or depose the Toyotomi heir by commanding the loyalty of the feudal lords.;29;57
217;Cosmic Encounter;7.509;34247;2.58;9511;85567;66.59;https://boardgamegeek.com/boardgame/39463/cosmic-encounter;Conquer the galaxy with shifting alliances and the unique powers of your alien race.;24;1
218;Space Base;7.539;21861;2.13;5710;256649;44.99;https://boardgamegeek.com/boardgame/242302/space-base;Amass spaceships for your fleet as you roll your way to domination.;22;2
219;Castles of Mad King Ludwig;7.507;26954;2.65;6705;91897;67.33;https://boardgamegeek.com/boardgame/155426/castles-of-mad-king-ludwig;Choose and play tiles to satisfy the king's whims and build the best fantasy castle.;7;23
220;Star Wars: The Deckbuilding Game;7.834;9388;2.04;2538;48411;30.39;https://boardgamegeek.com/boardgame/374173/star-wars-the-deckbuilding-game;The Rebels and Empire go head-to-head to eliminate one another's bases.;46;12
221;John Company: Second Edition;8.277;4784;4.46;3176;11138;NULL;https://boardgamegeek.com/boardgame/332686/john-company-second-edition;Promise and cajole your way to the top whilst running the East India Company.;6;41
