row_id,boardgame,min_players,max_players,min_playtime,max_playtime,minimum_age,avg_rating,num_ratings,complexity,wishlisted,total_plays,amazon_price,categories,url,description
1099,Tiny Epic Quest,1,4,30,60,14,6.954,7908,2.68,1986,16056,45.92,Adventure; Exploration; Fantasy; Fighting; Video Game Theme,https://boardgamegeek.com/boardgame/201921/tiny-epic-quest,"Push your luck to fight goblins, explore temples, and learn spells."
1100,Fit to Print,1,6,15,30,10,7.327,3489,2.08,2027,13452,35.73,Abstract Strategy; Animals; Puzzle; Real-time,https://boardgamegeek.com/boardgame/352574/fit-to-print,Race to arrange the perfect front page of a woodland newspaper!
1101,Snow Tails,2,5,45,60,10,6.968,6547,2.05,1671,16838,,Animals; Racing; Sports,https://boardgamegeek.com/boardgame/38054/snow-tails,"Race your dogsled in the icy tracks, managing the bends and slippery grips."
1102,The Others,2,5,90,90,14,7.293,4200,3.05,1959,7321,,Fantasy; Fighting; Horror; Miniatures,https://boardgamegeek.com/boardgame/172047/the-others,Faith is pitted against the sins as the Apocalypse arrives.
1103,Scarface 1920,1,4,90,150,14,7.949,2182,3.81,1297,5217,,Economic; Mafia,https://boardgamegeek.com/boardgame/324090/scarface-1920,Lead a gang of mobsters and raise a criminal empire in 1920s Chicago.
1104,Sherlock Holmes Consulting Detective: The Baker Street Irregulars,1,8,90,90,14,8.202,1604,2.29,1628,4512,,Deduction; Murder / Mystery; Novel-based,https://boardgamegeek.com/boardgame/296345/sherlock-holmes-consulting-detective-the-baker-str,"Be part of Holmes' gang of street children, tackling crime, mystery and a deadly foe."
1105,Sabika,1,4,60,120,14,7.728,2316,3.86,1206,7116,44.99,Medieval,https://boardgamegeek.com/boardgame/360265/sabika,Play as one of the nobles who contributed to the construction of the Alhambra.
1106,Dungeons & Dragons: Wrath of Ashardalon Board Game,1,5,60,60,12,7.093,6833,2.59,1923,12395,50.0,Adventure; Exploration; Fantasy; Fighting; Miniatures,https://boardgamegeek.com/boardgame/66356/dungeons-and-dragons-wrath-of-ashardalon-board-gam,A terrifying red dragon lurks deep within a monster-infested labyrinth maze.
1107,River Valley Glassworks,1,5,25,45,8,7.293,3729,1.51,1549,41873,74.0,Animals; Industry / Manufacturing,https://boardgamegeek.com/boardgame/407297/river-valley-glassworks,Compete to collect pieces of glass and place them strategically in your shop.
1108,Virgin Queen,2,6,420,420,12,7.993,1839,4.44,1235,3228,71.24,Negotiation; Pike and Shot; Political; Religious; Renaissance; Wargame,https://boardgamegeek.com/boardgame/41066/virgin-queen,European conflict during the Counter-Reformation in the 16th century.
1109,Tiny Epic Quest,1,4,30,60,14,6.953,7916,2.68,1985,16065,29.99,Adventure; Exploration; Fantasy; Fighting; Video Game Theme,https://boardgamegeek.com/boardgame/201921/tiny-epic-quest,"Push your luck to fight goblins, explore temples, and learn spells."
1110,Homesteaders,2,4,60,90,14,7.185,3992,3.05,845,10852,,American West; City Building; Economic,https://boardgamegeek.com/boardgame/26566/homesteaders,Homesteaders in the old west build a frontier settlement up into a town.
1111,Compile: Main 1,2,2,20,30,14,7.928,1974,2.33,2917,9696,,Card Game; Science Fiction,https://boardgamegeek.com/boardgame/406652/compile-main-1,Competing AIs stack themed ideas to compile three protocols quickly.
1112,Cities,2,4,45,45,14,7.381,3381,1.92,1535,16872,28.41,Abstract Strategy; City Building,https://boardgamegeek.com/boardgame/402676/cities,Travel through the most unique cities of the world and plan the best neighborhood.
1113,Fabled Fruit,2,5,20,30,8,6.981,6322,1.61,1353,51487,,Animals; Card Game,https://boardgamegeek.com/boardgame/203427/fabled-fruit,Collect fruit and craft delicious juices while your action options change and shift.
1114,Evenfall,1,4,60,120,14,7.651,2379,3.08,2221,7409,37.37,Card Game; Fantasy,https://boardgamegeek.com/boardgame/396989/evenfall,The battle for the Enchanted Throne begins!
1115,The Castles of Burgundy: The Card Game,1,4,30,60,12,6.944,7040,2.57,913,26222,,Card Game,https://boardgamegeek.com/boardgame/191977/the-castles-of-burgundy-the-card-game,"Watch your estate grow as you settle, build, mine, and trade in the Loire Valley."
1116,Imperium: Horizons,1,4,40,160,14,8.555,1352,4.03,2175,5386,,Card Game; Civilization,https://boardgamegeek.com/boardgame/367518/imperium-horizons,Compete to be the greatest civilization the world has ever known.
1117,Web of Power,3,5,50,60,12,7.305,3611,2.31,666,10147,,Medieval; Territory Building,https://boardgamegeek.com/boardgame/491/web-of-power,Use monasteries and advisors to gain dominance over the different regions of Europe!
1118,Louis XIV,2,4,75,100,12,7.038,5542,3.0,727,10371,,Age of Reason; Card Game; Political,https://boardgamegeek.com/boardgame/13642/louis-xiv,Influence the French court for your personal gain.
1119,Brew Crafters,2,5,90,90,12,7.366,3180,3.58,1158,7411,,Economic; Industry / Manufacturing,https://boardgamegeek.com/boardgame/139898/brew-crafters,Craft beers in the hopes of being the best brewery in the city.
1120,Wasteland Express Delivery Service,2,5,90,120,13,7.304,3706,2.96,1961,6865,59.95,Science Fiction; Transportation,https://boardgamegeek.com/boardgame/195560/wasteland-express-delivery-service,Survive the wasteland as drivers for the last delivery company on earth!
1121,The Grimm Forest,2,4,45,60,14,7.066,6229,1.94,1888,14911,,Animals; Fantasy,https://boardgamegeek.com/boardgame/212402/the-grimm-forest,"Build houses of straw, wood and brick while avoiding villains like the Big Bad Wolf."
1122,Era: Medieval Age,1,4,45,60,8,7.186,4320,2.27,1658,15193,,City Building; Civilization; Dice; Medieval,https://boardgamegeek.com/boardgame/270971/era-medieval-age,"3D Roll and Build, create your empire, avoid disasters and extort enemies!"
1123,Kingdomino Origins,2,4,20,40,8,7.469,2829,1.91,998,12241,26.6,Prehistoric; Puzzle; Territory Building,https://boardgamegeek.com/boardgame/340041/kingdomino-origins,Go back in time to the prehistoric era of Kingdomino!
1124,"Hey, That's My Fish!",2,4,20,20,8,6.701,22270,1.45,2063,101255,,Abstract Strategy; Animals,https://boardgamegeek.com/boardgame/8203/hey-thats-my-fish,"Race to catch fish, but don't get stranded as ice disappears beneath your feet."
1125,Faiyum,1,5,110,140,12,7.473,2738,3.07,1365,7054,48.0,Ancient; City Building; Economic; Farming,https://boardgamegeek.com/boardgame/318983/faiyum,Advisors develop Faiyum for the respect of the pharaoh and the good of the city.
1126,Ticket to Ride: London,2,4,10,15,8,7.059,5479,1.34,588,26998,25.99,Trains,https://boardgamegeek.com/boardgame/276894/ticket-to-ride-london,Ride a London double decker bus when low on time with this 15 minute express version.
1127,Gold West,2,4,45,60,13,7.3,3367,2.45,1237,10506,75.0,American West; Economic; Territory Building,https://boardgamegeek.com/boardgame/154086/gold-west,The ecstasy of gold lures you to create the most prosperous mining empire.
1128,Canopy,1,4,30,30,8,7.265,3782,2.02,1828,14725,34.49,Animals; Card Game; Environmental,https://boardgamegeek.com/boardgame/295607/canopy,Grow the most bountiful rainforest in this game of card drafting and set collection.
1129,Smash Up: Science Fiction Double Feature,2,2,30,45,12,7.255,4138,2.25,615,2616,25.29,Card Game; Fantasy; Horror; Humor; Mythology; Prehistoric; Science Fiction; Spies / Secret Agents,https://boardgamegeek.com/boardgame/151004/smash-up-science-fiction-double-feature,Standalone set themed around classic Mad Science.
1130,Point City,1,4,15,30,10,7.163,4247,1.66,1160,23362,24.93,Card Game; City Building,https://boardgamegeek.com/boardgame/368017/point-city,Build your city to score points in hundreds of unique ways!
1131,Sniper Elite: The Board Game,1,4,40,70,16,7.765,2156,2.42,2349,6861,45.15,Miniatures; Video Game Theme; Wargame; World War II,https://boardgamegeek.com/boardgame/295262/sniper-elite-the-board-game,Work together to locate the hidden sniper before they complete their objectives.
1132,Manila,3,5,60,60,10,6.995,6297,2.03,1207,14386,,Nautical; Pirates; Transportation,https://boardgamegeek.com/boardgame/15817/manila,"Place your bets on this roulette wheel of arriving boats, goods, and even pirates!"
1133,Britannia,3,5,180,300,12,7.19,4341,3.16,735,5528,,Ancient; Civilization; Medieval; Wargame,https://boardgamegeek.com/boardgame/240/britannia,Control multiple nations in conflicts that span a millennium of British history.
1134,CuBirds,2,5,20,20,8,6.91,8405,1.33,1106,124448,19.95,Animals; Card Game,https://boardgamegeek.com/boardgame/245476/cubirds,Group birds into flocks and help them find their way back to their nest.
1135,Little Town,2,4,30,60,10,7.154,4589,1.95,1098,16614,12.99,City Building; Medieval,https://boardgamegeek.com/boardgame/241266/little-town,Manage resources and build the most efficient town.
1136,Riverboat,2,4,90,90,10,7.419,2872,2.94,727,7556,19.99,Farming,https://boardgamegeek.com/boardgame/227515/riverboat,Plant and cultivate crops to send down the Mississippi to build your empire.
1137,Cat Lady,2,4,15,30,8,6.991,6814,1.38,1423,38327,23.3,Animals; Card Game; Humor,https://boardgamegeek.com/boardgame/228504/cat-lady,"Collect food, toys, and even costumes to please your growing family of cats."
1138,Ecos: First Continent,2,6,45,75,14,7.125,4633,2.57,1809,14308,85.0,Animals; Environmental; Prehistoric; Territory Building,https://boardgamegeek.com/boardgame/279254/ecos-first-continent,"Collaboratively shape a growing continent of flora, fauna, and geological features."
1139,Art Society,2,4,30,60,10,7.515,2926,1.85,2107,9183,40.36,Puzzle,https://boardgamegeek.com/boardgame/395375/art-society,Collect and arrange paintings on your wall while affecting the trends of tomorrow.
1140,Container: 10th Anniversary Jumbo Edition!,3,5,75,90,13,7.672,2173,2.93,1524,5114,,Economic; Industry / Manufacturing; Nautical; Transportation,https://boardgamegeek.com/boardgame/229892/container-10th-anniversary-jumbo-edition,"Build it, store it, sell it, transport it and hopefully you'll make money!"
1141,Conflict of Heroes: Awakening the Bear! – Operation Barbarossa 1941 (Second Edition),2,4,60,180,13,7.918,1932,3.26,806,4815,,Wargame; World War II,https://boardgamegeek.com/boardgame/132028/conflict-of-heroes-awakening-the-bear-operation-ba,WWII Eastern Front tactical combat.
1142,Core Worlds,2,5,60,120,10,7.137,4332,2.89,1531,11725,,Card Game; Civilization; Science Fiction; Space Exploration,https://boardgamegeek.com/boardgame/98351/core-worlds,Barbarian kingdoms beyond the galactic frontier invade the core worlds of the galaxy.
1143,Rivals for Catan,2,2,45,60,10,6.937,8196,2.32,1031,18442,23.99,Card Game; City Building; Medieval; Territory Building,https://boardgamegeek.com/boardgame/66056/rivals-for-catan,Duel to build the best kingdom in different eras of Catan.
1144,Heroscape Master Set: Swarm of the Marro,2,4,60,60,8,7.651,2433,2.27,333,2451,,Adventure; Fantasy; Fighting; Miniatures; Science Fiction,https://boardgamegeek.com/boardgame/27976/heroscape-master-set-swarm-of-the-marro,Take the battle to a swamp you've built using a team you've designed.
1145,Quarto,2,2,20,20,8,6.9,8556,1.88,1267,53930,33.0,Abstract Strategy; Children's Game,https://boardgamegeek.com/boardgame/681/quarto,You choose the piece your opponent plays next. 4-in-a-row of the same attribute wins!
1146,Legacy: The Testament of Duke de Crecy,1,4,60,60,8,7.123,4450,2.72,991,11173,,Age of Reason; Card Game; Economic,https://boardgamegeek.com/boardgame/52461/legacy-the-testament-of-duke-de-crecy,Build the most powerful and influential family tree in 18th century France.
1147,Hawaii,2,5,60,60,13,7.103,4634,2.9,937,15939,,Farming; Territory Building,https://boardgamegeek.com/boardgame/106217/hawaii,"Chieftains build huts, plant fruits, dance and surf on a sunny island."
1148,Flick 'em Up!,2,10,30,45,7,6.844,9368,1.34,2734,16805,,Action / Dexterity; American West; Fighting,https://boardgamegeek.com/boardgame/169124/flick-em-up,Show those outlaws who has the fastest flick in the West!
1149,Herbaceous,1,4,15,20,8,7.0,6130,1.21,1801,49066,32.99,Card Game; Print & Play,https://boardgamegeek.com/boardgame/195314/herbaceous,Relax as you collect and plant an assortment of flavorful herbs in your garden.
1150,Pictures,3,5,20,30,8,7.226,3669,1.04,884,14502,34.15,Deduction; Party Game,https://boardgamegeek.com/boardgame/284108/pictures,Everyone uses vastly different items to get others to match their pieces to a photo!
1151,Ascension: Storm of Souls,1,4,30,30,13,7.279,3681,2.32,375,29149,,Card Game; Fantasy,https://boardgamegeek.com/boardgame/108784/ascension-storm-of-souls,Events and fanatics uproot the Ascension universe.
1152,Legendary: A Marvel Deck Building Game – Villains,1,5,45,45,14,7.527,2786,2.71,793,6825,,Card Game; Comic Book / Strip,https://boardgamegeek.com/boardgame/156689/legendary-a-marvel-deck-building-game-villains,Dodge and demolish high-minded heroes to establish yourself as the leading villain.
1153,Winner's Circle,2,6,45,60,10,6.991,5885,1.6,1245,16429,,Animals; Racing; Sports,https://boardgamegeek.com/boardgame/1382/winners-circle,Bet on 7 different horses over 3 races to see who can make the most cash.
1154,Summoner Wars: Phoenix Elves vs Tundra Orcs,2,4,30,30,9,7.49,2694,2.29,229,3376,,Card Game; Fantasy; Fighting,https://boardgamegeek.com/boardgame/82421/summoner-wars-phoenix-elves-vs-tundra-orcs,Fight with ferocious accuracy as the Elves or icy brutality as the Tundra Orcs.
1155,Wildlands,2,4,30,60,14,7.271,3698,2.24,1948,11343,61.27,Fantasy; Fighting; Miniatures,https://boardgamegeek.com/boardgame/244654/wildlands,Lead your faction to take out rivals and collect magic crystals in this arena battler
1156,World of Warcraft: Wrath of the Lich King,1,5,45,60,14,7.382,3535,2.29,956,7621,44.95,Fantasy; Video Game Theme,https://boardgamegeek.com/boardgame/342848/world-of-warcraft-wrath-of-the-lich-king,Survive against hordes of undead on Azeroth to face off against the Lich King.
1157,Archaeology: The New Expedition,2,5,20,30,10,7.121,4519,1.27,1695,20187,149.95,Card Game,https://boardgamegeek.com/boardgame/191300/archaeology-the-new-expedition,Collect and sell treasure for profit! But get too greedy and you might lose it all...
1158,ICECOOL,2,4,30,30,6,6.786,11893,1.05,1850,50052,60.0,Action / Dexterity; Animals; Children's Game,https://boardgamegeek.com/boardgame/177524/icecool,Flick high school penguins to catch fish without getting caught by the hall monitor.
1159,Age of Industry,2,5,120,120,13,7.34,3074,3.35,826,7424,,Economic; Industry / Manufacturing; Transportation,https://boardgamegeek.com/boardgame/65901/age-of-industry,Share in the production and distribution of resources in the Industrial revolution!
1160,Linko,2,5,20,20,10,6.997,5627,1.38,804,47309,,Card Game,https://boardgamegeek.com/boardgame/153065/linko,Play your cards right to empty your hand and capture valuable points in the process!
1161,Dice Town,2,5,45,45,10,6.873,8067,1.69,1919,24469,,American West; Dice; Party Game,https://boardgamegeek.com/boardgame/40793/dice-town,Make the best hand of poker dice. A little money may improve your chances.
1162,That's Not a Hat,3,8,15,15,8,7.029,5374,1.06,1126,44008,9.99,Bluffing; Card Game; Memory; Party Game,https://boardgamegeek.com/boardgame/375651/thats-not-a-hat,Pass around gifts that may (or may not) be what you say they are.
1163,Warhammer Underworlds: Shadespire,2,2,30,30,12,7.591,2949,2.52,707,16222,74.95,Card Game; Collectible Components; Dice; Fantasy; Fighting; Miniatures,https://boardgamegeek.com/boardgame/224597/warhammer-underworlds-shadespire,"Grab your army, build your deck and use your 12 actions to achieve victory."
1164,Resist!,1,1,20,40,10,7.408,2978,2.27,2083,12698,,Card Game; Civil War; Spies / Secret Agents; Wargame,https://boardgamegeek.com/boardgame/352697/resist,Lead a band of resistance fighters as they try to take back their homeland!
1165,World's Fair 1893,2,4,35,45,10,7.148,4210,2.03,1072,12702,37.99,Post-Napoleonic,https://boardgamegeek.com/boardgame/178336/worlds-fair-1893,Be the leading exhibitor at the famous fair when the big wheel finally stops.
1166,Oriflamme,3,5,15,30,10,7.085,4944,1.67,1254,29526,,Card Game; Political,https://boardgamegeek.com/boardgame/287084/oriflamme,Decide to act early or late to set traps and attack to become the most influential.
1167,Paper Tales,2,5,30,30,12,7.018,5453,2.18,1812,20326,31.0,Card Game; Fantasy,https://boardgamegeek.com/boardgame/217861/paper-tales,Fight for dominance across four rounds. Long enough for generations to grow and die.
